,Open,High,Low,Close,Volume,QuoteVolume
2022-09-08 14:12:00+09:00,2786382.0,2786807.0,2784529.0,2785339.0,4.82576222,13441777.74867837
2022-09-08 14:13:00+09:00,2784677.0,2784677.0,2783875.0,2784192.0,2.6986491,7514171.0302842
2022-09-08 14:14:00+09:00,2784275.0,2785105.0,2784143.0,2784615.0,1.35672209,3778124.0208213
2022-09-08 14:15:00+09:00,2784611.0,2785125.0,2784388.0,2785104.0,1.93415565,5386167.27110193
2022-09-08 14:16:00+09:00,2784944.0,2785892.0,2784069.0,2784900.0,1.74500945,4859660.36675169
2022-09-08 14:17:00+09:00,2784908.0,2785004.0,2784144.0,2784513.0,2.31727824,6452481.42493658
2022-09-08 14:18:00+09:00,2784116.0,2784766.0,2784116.0,2784766.0,1.330283,3704417.2887576
2022-09-08 14:19:00+09:00,2784574.0,2786040.0,2784167.0,2784436.0,1.88165388,5240624.8896754
2022-09-08 14:20:00+09:00,2784012.0,2784012.0,2781475.0,2781970.0,8.35890426,23261354.26417773
2022-09-08 14:21:00+09:00,2781843.0,2782547.0,2780474.0,2781210.0,8.70796456,24218961.37013609
2022-09-08 14:22:00+09:00,2781470.0,2782700.0,2781439.0,2781524.0,3.63645234,10116618.61303545
2022-09-08 14:23:00+09:00,2782412.0,2782450.0,2781576.0,2781576.0,2.35264912,6544956.38369731
2022-09-08 14:24:00+09:00,2781813.0,2783030.0,2781813.0,2782502.0,1.06108469,2952432.23580691
2022-09-08 14:25:00+09:00,2782499.0,2782963.0,2782009.0,2782167.0,0.713,1983794.71136
2022-09-08 14:26:00+09:00,2782476.0,2784055.0,2782476.0,2782763.0,0.7833795,2180420.12089346
2022-09-08 14:27:00+09:00,2782766.0,2783943.0,2781890.0,2783943.0,1.17443206,3268239.6816897
2022-09-08 14:28:00+09:00,2783717.0,2784336.0,2782963.0,2783366.0,2.17671106,6059325.27439419
2022-09-08 14:29:00+09:00,2783616.0,2785049.0,2782308.0,2784541.0,2.31292348,6438936.0481789
2022-09-08 14:30:00+09:00,2784517.0,2784770.0,2783849.0,2784354.0,1.06910016,2976841.07593856
2022-09-08 14:31:00+09:00,2784357.0,2784357.0,2782906.0,2783756.0,2.78430389,7749977.89483382
2022-09-08 14:32:00+09:00,2783738.0,2783850.0,2782772.0,2783134.0,1.75204363,4876228.62682621
2022-09-08 14:33:00+09:00,2783021.0,2783540.0,2783021.0,2783453.0,0.86,2393681.81
2022-09-08 14:34:00+09:00,2782986.0,2783054.0,2782288.0,2782624.0,1.47918344,4116175.73384786
2022-09-08 14:35:00+09:00,2783028.0,2783079.0,2781867.0,2782752.0,1.16865,3251789.45184
2022-09-08 14:36:00+09:00,2782479.0,2783577.0,2782447.0,2782474.0,1.06864988,2973910.91904492
2022-09-08 14:37:00+09:00,2782922.0,2785294.0,2782922.0,2785135.0,1.59702494,4446626.99288527
2022-09-08 14:38:00+09:00,2784985.0,2785348.0,2784235.0,2784424.0,1.38686,3861943.81602951
2022-09-08 14:39:00+09:00,2784563.0,2784961.0,2783586.0,2783938.0,1.09162974,3039482.3039462
2022-09-08 14:40:00+09:00,2784059.0,2784243.0,2782574.0,2783129.0,1.79650901,5000609.48245289
2022-09-08 14:41:00+09:00,2783129.0,2783396.0,2782624.0,2782673.0,1.1360432,3161572.52153425
2022-09-08 14:42:00+09:00,2782670.0,2783056.0,2782239.0,2782489.0,0.88299226,2456996.33642947
2022-09-08 14:43:00+09:00,2782483.0,2782755.0,2781714.0,2782244.0,1.06670736,2967772.75205898
2022-09-08 14:44:00+09:00,2782429.0,2783518.0,2782429.0,2783076.0,1.05948227,2948584.4150351
2022-09-08 14:45:00+09:00,2783360.0,2783628.0,2782980.0,2782980.0,1.28847587,3586142.5603221
2022-09-08 14:46:00+09:00,2782980.0,2783778.0,2776561.0,2776561.0,36.22958354,100731121.35208817
2022-09-08 14:47:00+09:00,2776495.0,2777462.0,2774809.0,2776405.0,18.0447594,50106043.38668092
2022-09-08 14:48:00+09:00,2776405.0,2776547.0,2774810.0,2776265.0,3.56552346,9896352.08701122
2022-09-08 14:49:00+09:00,2776017.0,2777036.0,2775721.0,2776925.0,2.5965977,7209178.72349841
2022-09-08 14:50:00+09:00,2777071.0,2777808.0,2774772.0,2776535.0,7.99744286,22204231.31132976
2022-09-08 14:51:00+09:00,2776284.0,2776896.0,2774553.0,2776700.0,4.98504175,13837603.47653954
2022-09-08 14:52:00+09:00,2776487.0,2777147.0,2775985.0,2776398.0,1.2014991,3336046.14425225
2022-09-08 14:53:00+09:00,2776621.0,2777771.0,2776495.0,2777733.0,2.10900091,5857538.65830215
2022-09-08 14:54:00+09:00,2777766.0,2778812.0,2777251.0,2778365.0,3.47596606,9656332.70394366
2022-09-08 14:55:00+09:00,2778313.0,2778566.0,2776973.0,2778222.0,3.21219104,8922887.94542053
2022-09-08 14:56:00+09:00,2778289.0,2778951.0,2777808.0,2778951.0,1.19734052,3326899.59604964
2022-09-08 14:57:00+09:00,2778642.0,2778673.0,2778266.0,2778662.0,0.25379255,705181.6532017
2022-09-08 14:58:00+09:00,2778585.0,2778942.0,2778238.0,2778343.0,1.01779405,2827892.76830601
2022-09-08 14:59:00+09:00,2778339.0,2779500.0,2778192.0,2779172.0,1.34660867,3742153.90765383
2022-09-08 15:00:00+09:00,2778999.0,2779624.0,2778570.0,2779461.0,2.94338485,8180970.49804949
2022-09-08 15:01:00+09:00,2779461.0,2779513.0,2777146.0,2778852.0,3.44386746,9567960.56328737
2022-09-08 15:02:00+09:00,2778848.0,2779128.0,2778094.0,2778530.0,1.28217263,3562639.83437288
2022-09-08 15:03:00+09:00,2778467.0,2778746.0,2777598.0,2778560.0,2.15228691,5979112.6311465
2022-09-08 15:04:00+09:00,2778696.0,2782105.0,2778466.0,2781294.0,10.1243632,28153288.82166523
2022-09-08 15:05:00+09:00,2781294.0,2781352.0,2778483.0,2778801.0,2.96115329,8231930.90363429
2022-09-08 15:06:00+09:00,2778801.0,2779533.0,2777370.0,2777960.0,2.46347706,6844680.92335774
2022-09-08 15:07:00+09:00,2778173.0,2778401.0,2777468.0,2777518.0,0.88179,2449551.44564635
2022-09-08 15:08:00+09:00,2777724.0,2778944.0,2777198.0,2778944.0,3.31089652,9198916.07118346
2022-09-08 15:09:00+09:00,2778944.0,2780785.0,2778512.0,2780547.0,9.07935153,25237250.40953058
2022-09-08 15:10:00+09:00,2780544.0,2781526.0,2780313.0,2781526.0,4.82097271,13405768.04548411
2022-09-08 15:11:00+09:00,2781285.0,2782165.0,2780488.0,2782109.0,3.41980335,9511632.20877903
2022-09-08 15:12:00+09:00,2782069.0,2782528.0,2781548.0,2782155.0,4.36220384,12136468.52848762
2022-09-08 15:13:00+09:00,2782154.0,2782168.0,2781367.0,2781814.0,2.05003341,5703095.02722744
2022-09-08 15:14:00+09:00,2781814.0,2783222.0,2781425.0,2782874.0,5.16135423,14359514.08589986
2022-09-08 15:15:00+09:00,2783064.0,2785463.0,2782792.0,2783530.0,8.89546403,24765982.28288959
2022-09-08 15:16:00+09:00,2783536.0,2783832.0,2780949.0,2781129.0,6.31222747,17563165.91690338
2022-09-08 15:17:00+09:00,2781446.0,2781888.0,2779822.0,2781234.0,3.86563518,10749939.21232454
2022-09-08 15:18:00+09:00,2781197.0,2781624.0,2780800.0,2781624.0,0.8450021,2350108.0277811
2022-09-08 15:19:00+09:00,2781686.0,2782599.0,2781576.0,2782357.0,1.62239564,4513591.11637508
2022-09-08 15:20:00+09:00,2782599.0,2782607.0,2780819.0,2780841.0,2.48116858,6901928.62612477
2022-09-08 15:21:00+09:00,2780856.0,2780856.0,2778655.0,2779028.0,3.97369741,11045592.24095746
2022-09-08 15:22:00+09:00,2779003.0,2779003.0,2776930.0,2776930.0,2.0014905,5560897.3126686
2022-09-08 15:23:00+09:00,2776930.0,2777157.0,2772910.0,2773994.0,8.25370673,22901511.99089197
2022-09-08 15:24:00+09:00,2774175.0,2775927.0,2774000.0,2775281.0,4.38723653,12175061.0990836
2022-09-08 15:25:00+09:00,2775290.0,2776910.0,2775262.0,2775936.0,3.5552915,9869701.64259084
2022-09-08 15:26:00+09:00,2776117.0,2777278.0,2775936.0,2777189.0,3.14368437,8728847.73245459
2022-09-08 15:27:00+09:00,2777274.0,2777594.0,2776126.0,2776127.0,2.96412971,8231316.38044229
2022-09-08 15:28:00+09:00,2776148.0,2776666.0,2775002.0,2775754.0,5.14988295,14295945.76897544
2022-09-08 15:29:00+09:00,2775751.0,2776666.0,2775071.0,2775071.0,3.12979841,8688583.6068308
2022-09-08 15:30:00+09:00,2775088.0,2775089.0,2770193.0,2770911.0,14.62181558,40528866.25431805
2022-09-08 15:31:00+09:00,2770911.0,2772305.0,2769090.0,2771936.0,8.47609943,23489205.09956682
2022-09-08 15:32:00+09:00,2771935.0,2773712.0,2771777.0,2773413.0,2.81400161,7803122.98060238
2022-09-08 15:33:00+09:00,2773551.0,2774989.0,2772246.0,2774618.0,2.93516152,8140347.98299642
2022-09-08 15:34:00+09:00,2774198.0,2774198.0,2772877.0,2773407.0,1.74937683,4851593.31290309
2022-09-08 15:35:00+09:00,2773879.0,2773898.0,2771842.0,2772221.0,1.25952745,3492230.69986224
2022-09-08 15:36:00+09:00,2772316.0,2773494.0,2772157.0,2773490.0,1.26365277,3503709.03852186
2022-09-08 15:37:00+09:00,2773701.0,2774873.0,2773314.0,2774239.0,10.16403522,28196078.64622321
2022-09-08 15:38:00+09:00,2774092.0,2774977.0,2773226.0,2773886.0,2.13858951,5932826.41423911
2022-09-08 15:39:00+09:00,2773886.0,2774991.0,2773692.0,2774897.0,1.34272278,3725428.1755174
2022-09-08 15:40:00+09:00,2774988.0,2775000.0,2773943.0,2773943.0,1.85164499,5137628.63685041
2022-09-08 15:41:00+09:00,2773963.0,2774771.0,2773638.0,2774638.0,1.18833163,3296567.85756663
2022-09-08 15:42:00+09:00,2774961.0,2775555.0,2773967.0,2775506.0,2.09160876,5804116.53186312
2022-09-08 15:43:00+09:00,2775526.0,2775526.0,2774701.0,2775378.0,0.31537257,875169.58001392
2022-09-08 15:44:00+09:00,2774777.0,2777179.0,2774400.0,2777179.0,4.66156742,12941183.14148849
2022-09-08 15:45:00+09:00,2776728.0,2777237.0,2775356.0,2775401.0,1.85236492,5142581.70207868
2022-09-08 15:46:00+09:00,2775714.0,2776100.0,2775407.0,2775892.0,0.99308669,2756518.72236077
2022-09-08 15:47:00+09:00,2775847.0,2776185.0,2775105.0,2775156.0,1.19030573,3303899.19328784
2022-09-08 15:48:00+09:00,2775168.0,2775427.0,2774669.0,2775034.0,1.62863412,4519524.48125952
2022-09-08 15:49:00+09:00,2774942.0,2774942.0,2771802.0,2773230.0,6.31043088,17499982.62318334
2022-09-08 15:50:00+09:00,2773552.0,2773553.0,2772183.0,2773356.0,3.49306478,9685574.46180057
2022-09-08 15:51:00+09:00,2773442.0,2774220.0,2773442.0,2773919.0,1.30458217,3618750.88196799
2022-09-08 15:52:00+09:00,2774197.0,2774255.0,2773422.0,2773422.0,0.71189212,1974799.36898
2022-09-08 15:53:00+09:00,2773301.0,2773550.0,2770800.0,2771430.0,10.15139406,28137201.60804789
2022-09-08 15:54:00+09:00,2771396.0,2771396.0,2769187.0,2769876.0,5.47894453,15176619.4499355
2022-09-08 15:55:00+09:00,2769760.0,2771429.0,2769608.0,2770692.0,3.09252361,8568564.50102241
2022-09-08 15:56:00+09:00,2770324.0,2770809.0,2769605.0,2769920.0,2.10538729,5832157.35127085
2022-09-08 15:57:00+09:00,2770001.0,2770122.0,2769579.0,2769765.0,1.1518955,3190540.070037
2022-09-08 15:58:00+09:00,2769690.0,2770207.0,2769234.0,2769632.0,2.65542625,7354989.88113625
2022-09-08 15:59:00+09:00,2769635.0,2770195.0,2769616.0,2770048.0,4.2724446,11834076.03204672
2022-09-08 16:00:00+09:00,2769965.0,2771407.0,2769257.0,2770615.0,6.51961358,18062182.89562806
2022-09-08 16:01:00+09:00,2770499.0,2770499.0,2769075.0,2769850.0,6.21821131,17223519.01448867
2022-09-08 16:02:00+09:00,2770015.0,2770619.0,2768233.0,2769460.0,6.12382196,16959421.58850878
2022-09-08 16:03:00+09:00,2769755.0,2771282.0,2769729.0,2770793.0,2.88316147,7988042.34637915
2022-09-08 16:04:00+09:00,2770794.0,2772878.0,2770593.0,2772034.0,9.33987554,25892751.29416017
2022-09-08 16:05:00+09:00,2771926.0,2773885.0,2771572.0,2773740.0,1.85042649,5131249.7925785
2022-09-08 16:06:00+09:00,2773872.0,2774043.0,2772451.0,2773648.0,2.19159785,6078004.55149022
2022-09-08 16:07:00+09:00,2773727.0,2774383.0,2772772.0,2774383.0,4.1733476,11576608.55748178
2022-09-08 16:08:00+09:00,2774447.0,2775731.0,2773002.0,2773002.0,4.14105891,11490123.42050753
2022-09-08 16:09:00+09:00,2772666.0,2773048.0,2772211.0,2773048.0,1.4617675,4052846.67497128
2022-09-08 16:10:00+09:00,2773272.0,2773925.0,2772435.0,2772435.0,1.16760483,3238182.31632488
